_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
2414493,4155593,2017.0,2017.0,1964.0,TCHC,11,University-Rosedale,177 PENDRITH ST,3,54,2018-01-10,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,,4.0,S1124,43.665548195,-79.425655665,310757.594,4836003.746
2414494,4155914,2017.0,2017.0,1992.0,TCHC,8,Eglinton-Lawrence,3036 BATHURST ST,7,160,2018-01-10,72,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,N0827,43.718503226,-79.429840681,310431.385,4841846.135
2414495,4155625,2017.0,2017.0,1970.0,TCHC,5,York South-Weston,20-50 FALSTAFF AVE,19,224,2018-01-10,60,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0522,43.716053068,-79.505965893,304399.131,4841621.154
2414496,4155999,2017.0,2017.0,1970.0,TCHC,5,York South-Weston,30 FALSTAFF AVE,19,221,2018-01-10,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0522,43.7164211106,-79.5052233382,304363.605,4841606.944
2414497,4155913,2017.0,2017.0,1970.0,TCHC,5,York South-Weston,40 FALSTAFF AVE,19,224,2018-01-10,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0522,43.7164444337,-79.50436564399999,304432.719,4841609.528
2414498,4153581,2017.0,2017.0,1976.0,TCHC,13,Toronto Centre,330 GERRARD ST E,7,81,2018-01-10,59,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1327,43.66260055,-79.365387025,315640.938,4835637.373
2414499,4155600,2017.0,2017.0,1973.0,TCHC,13,Toronto Centre,155 SHERBOURNE ST,16,301,2018-01-10,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1329,43.6555922823,-79.3695219097,315308.923,4834857.287
2414500,4153440,2017.0,2017.0,1838.0,PRIVATE,13,Toronto Centre,262 SHERBOURNE ST,3,10,2018-01-10,59,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,3.0,,3.0,,3.0,,,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1328,43.6591658607,-79.3715926671,315141.288,4835254.045
2414501,4156772,2017.0,2017.0,2015.0,TCHC,13,Toronto Centre,180 SACKVILLE ST,9,83,2018-01-10,92,Evaluation needs to be conducted in 3 years,18,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,,5.0,5.0,5.0,5.0,4.0,4.0,,5.0,5.0,4.0,S1330,,,315865.16,4835184.93
2414502,4156706,2017.0,2017.0,2013.0,TCHC,13,Toronto Centre,230 SACKVILLE ST,10,155,2018-01-10,88,Evaluation needs to be conducted in 3 years,20,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,S1330,,,315831.119,4835315.526000001
2414503,4155823,2017.0,2017.0,2009.0,TCHC,13,Toronto Centre,246 SACKVILLE ST,8,61,2018-01-10,81,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,S1330,43.660308626,-79.36336913699999,315800.712,4835394.596
2414504,4167684,2017.0,2017.0,1948.0,TCHC,13,Toronto Centre,274 SACKVILLE ST,6,71,2018-01-10,51,Evaluation needs to be conducted in 1 year,17,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,2.0,3.0,3.0,3.0,3.0,,3.0,3.0,,S1330,43.661533685,-79.36404948,315749.006,4835519.022
2414505,4167685,2017.0,2017.0,1948.0,TCHC,13,Toronto Centre,295 SACKVILLE ST,3,48,2018-01-10,52,Evaluation needs to be conducted in 1 year,17,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,,,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,,S1330,43.661707766999996,-79.36326298,315813.619,4835552.43
2414506,4155601,2017.0,2017.0,1964.0,TCHC,13,Toronto Centre,275 SHUTER ST,16,299,2018-01-10,67,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,S1329,43.655849077,-79.367907347,315440.851,4834874.0030000005
2414507,4156181,2017.0,2017.0,1964.0,TCHC,13,Toronto Centre,285 SHUTER ST,15,300,2018-01-10,64,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,S1329,43.65586332,-79.366647156,315513.091,4834942.867
2414508,4156250,2017.0,2017.0,1964.0,TCHC,13,Toronto Centre,295 SHUTER ST,16,300,2018-01-10,66,Evaluation needs to be conducted in 2 years,19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,S1329,43.65644665600001,-79.36542470100001,315647.841,4834985.943
2414509,4155741,2017.0,2017.0,2003.0,TCHC,12,Toronto-St. Paul's,659 NORTHCLIFFE BLVD,7,54,2018-01-10,76,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,,3.0,,4.0,S1222,43.695812448999995,-79.4472340895,309037.765,4839318.706
2414510,4155468,2017.0,2017.0,1994.0,TCHC,1,Etobicoke North,900 QUEENS PLATE DR,16,204,2018-01-10,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0127,43.720003879,-79.603372534,296449.206,4842001.8610000005
2414511,4155652,2017.0,2017.0,1974.0,TCHC,8,Eglinton-Lawrence,855 ROSELAWN AVE,17,253,2018-01-10,66,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,,N0831,43.701879441,-79.44147707399999,309501.122,4839993.968
2414512,4155630,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,4 REPLIN RD,4,30,2018-01-10,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,3.0,,N0823,43.717910323999995,-79.443368577,309354.813,4841773.51
2414513,4155633,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,6 REPLIN RD,4,30,2018-01-10,59,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,,N0823,43.717214245200005,-79.4429757151,309379.42699999997,4841696.5430000005
2414514,4154405,2017.0,2017.0,1993.0,TCHC,6,York Centre,1286 WILSON AVE,8,124,2018-01-10,72,Evaluation needs to be conducted in 2 years,19,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,N0627,43.724294732,-79.493841391,305280.424,4842482.587
2414515,4153867,2017.0,2017.0,1990.0,TCHC,15,Don Valley West,3179 YONGE ST,5,110,2018-01-10,77,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,N1525,43.727336774099996,-79.40205766359999,312675.228,4842824.244
2414516,4153572,2017.0,2017.0,1980.0,TCHC,13,Toronto Centre,310 DUNDAS ST E,7,155,2018-01-10,60,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,S1329,43.658647098500005,-79.3706942093,315213.842,4835196.523
2414517,4154045,2017.0,2017.0,1994.0,SOCIAL HOUSING,19,Beaches-East York,10 GOWER ST,7,164,2018-01-09,73,Evaluation needs to be conducted in 2 years,19,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,S1927,43.702657978000005,-79.297997207,321065.183,4840098.537
2414518,4152814,2017.0,2017.0,1970.0,PRIVATE,24,Scarborough-Guildwood,20 GREENCREST CRCT,10,136,2018-01-09,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,E2430,43.7583695279,-79.2234312468,327054.605,4846304.108
2414519,4155598,2017.0,2017.0,1978.0,TCHC,11,University-Rosedale,6 HENRY ST,4,105,2018-01-09,71,Evaluation needs to be conducted in 2 years,17,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,,3.0,3.0,4.0,4.0,4.0,3.0,,4.0,4.0,,S1144,43.6562790378,-79.3937588727,313353.834,4834930.811000001
2414520,4155570,2017.0,2017.0,1970.0,TCHC,24,Scarborough-Guildwood,55 GREENBRAE CRCT,13,128,2018-01-09,46,Building Audit,19,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,E2425,43.759551821,-79.230166356,326511.584,4846434.635
2414521,4155571,2017.0,2017.0,1970.0,TCHC,24,Scarborough-Guildwood,65 GREENBRAE CRCT,13,128,2018-01-09,53,Evaluation needs to be conducted in 1 year,18,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,,E2425,43.760034356999995,-79.229764837,326550.38399999996,4846462.077
2414522,4155634,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,1 OLD MEADOW LANE,4,30,2018-01-09,58,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,,3.0,3.0,2.0,4.0,3.0,3.0,3.0,,3.0,2.0,,N0823,43.717314183999996,-79.443949262,309300.705,4841708.546
2414523,4155629,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,3 OLD MEADOW LANE,4,30,2018-01-09,58,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,,3.0,3.0,2.0,4.0,2.0,3.0,3.0,,3.0,3.0,,N0823,43.717989875,-79.444116728,309284.73699999996,4841788.238
2414524,4155591,2017.0,2017.0,1968.0,TCHC,9,Davenport,61 PELHAM PARK GDNS,17,352,2018-01-09,62,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,S0926,43.66925972,-79.457795659,308187.607,4836369.289
2414525,4155609,2017.0,2017.0,1970.0,TCHC,14,Toronto-Danforth,2 PHIN AVE,3,34,2018-01-09,66,Evaluation needs to be conducted in 2 years,16,3.0,3.0,2.0,4.0,3.0,3.0,,3.0,,3.0,4.0,3.0,5.0,4.0,3.0,3.0,,4.0,3.0,,S1431,43.6788050577,-79.33587160260001,318018.089,4837440.899
2414526,4153345,2017.0,2017.0,1993.0,TCHC,12,Toronto-St. Paul's,1400 BATHURST ST,5,113,2018-01-09,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,,S1235,43.6806482749,-79.418061916,311390.894,4837635.882
2414527,4154485,2017.0,2017.0,1992.0,TCHC,8,Eglinton-Lawrence,3036-3050 BATHURST ST,7,160,2018-01-09,62,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,N0827,43.718487778000004,-79.429895751,310427.489,4841848.69
2414528,4154558,2017.0,2017.0,1983.0,TCHC,8,Eglinton-Lawrence,3174 BATHURST ST,12,181,2018-01-09,65,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,N0823,43.7219200782,-79.4309398102,310348.858,4842220.108
2414529,4153968,2017.0,2017.0,1985.0,TCHC,8,Eglinton-Lawrence,145 ELM RIDGE DR,9,53,2018-01-09,76,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,N0832,43.7025767096,-79.4383002971,309757.376,4840070.68
2414530,4155574,2017.0,2017.0,1970.0,TCHC,21,Scarborough Centre,31 GILDER DR,18,190,2018-01-09,66,Evaluation needs to be conducted in 2 years,20,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,E2134,43.736255093000004,-79.256313276,324416.792,4843867.719
2414531,4153578,2017.0,2017.0,1961.0,TCHC,13,Toronto Centre,230 RIVER ST,3,25,2018-01-09,66,Evaluation needs to be conducted in 2 years,14,3.0,3.0,3.0,4.0,,3.0,,3.0,,,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,,S1327,43.664254094499995,-79.3598482523,316087.61100000003,4835820.851
2414532,4155561,2017.0,2017.0,1962.0,TCHC,20,Scarborough Southwest,1 FIRVALLEY CRT,12,115,2018-01-09,56,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,,E2028,43.7029523574,-79.28102862850001,322432.94800000003,4840133.711
2414533,4155637,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,3 FLEMINGTON RD,3,31,2018-01-09,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,,4.0,2.0,5.0,3.0,3.0,3.0,,3.0,,3.0,N0823,43.719157062,-79.442145009,309445.958,4841913.386
2414534,4155636,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,5 FLEMINGTON RD,3,31,2018-01-09,60,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,2.0,,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,,N0823,43.718613593,-79.442694709,309401.70399999997,4841852.977
2414535,4155632,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,7 FLEMINGTON RD,4,30,2018-01-09,63,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.0,,N0823,43.719109071000005,-79.444361414,309268.912,4841893.813999999
2414536,4155643,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,9 FLEMINGTON RD,4,30,2018-01-09,63,Evaluation needs to be conducted in 1 year,14,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,,,4.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,N0823,43.718738197700006,-79.4460430714,309132.157,4841865.686000001
2414537,4155642,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,11 FLEMINGTON RD,4,31,2018-01-09,57,Evaluation needs to be conducted in 1 year,15,3.0,3.0,2.0,3.0,2.0,3.0,,3.0,,3.0,3.0,3.0,2.0,3.0,3.0,4.0,,3.0,,,N0823,43.718500015,-79.447329934,309019.977,4841871.044
2414538,4167455,2017.0,2017.0,2000.0,TCHC,10,Spadina-Fort York,146 FORT YORK BLVD,7,25,2018-01-09,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,S1028,43.639312743000005,-79.399107317,,
2414539,4155644,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,87 AMARANTH CRT,4,30,2018-01-09,64,Evaluation needs to be conducted in 1 year,14,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,,,N0823,43.720444621000006,-79.44680337,309070.52,4842056.181
2414540,4156298,2018.0,2017.0,1969.0,TCHC,10,Spadina-Fort York,170 VANAULEY WALK,6,40,2018-01-09,61,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1023,43.651687962,-79.400557945,312805.773,4834421.0
2414541,4154970,2017.0,2017.0,1977.0,TCHC,12,Toronto-St. Paul's,130 VAUGHAN RD,9,99,2018-01-09,71,Evaluation needs to be conducted in 2 years,19,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,S1229,43.6847713094,-79.4220013405,311072.831,4838093.652
2414542,4154968,2017.0,2017.0,1983.0,TCHC,12,Toronto-St. Paul's,154 VAUGHAN RD,7,51,2018-01-09,74,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,,S1229,43.685529080900004,-79.4222487062,311052.811,4838177.827
2414543,4152596,2017.0,2017.0,1964.0,TCHC,20,Scarborough Southwest,682 WARDEN AVE,15,223,2018-01-09,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,,3.0,E2028,43.705953312,-79.279044598,322591.70399999997,4840468.483
2414544,4155563,2017.0,2017.0,1971.0,TCHC,20,Scarborough Southwest,30 TEESDALE PL,24,278,2018-01-09,54,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,E2028,43.697003832200004,-79.28779229199999,321889.538,4839471.448
2414545,4155562,2017.0,2017.0,1971.0,TCHC,20,Scarborough Southwest,40 TEESDALE PL,24,278,2018-01-09,53,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,E2028,43.6972076653,-79.2864410678,321998.393,4839494.37
2414546,4153124,2017.0,2017.0,1988.0,TCHC,10,Spadina-Fort York,679 QUEENS QUAY W,6,106,2018-01-09,83,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,,S1035,43.634496448,-79.39997992,312854.726,4832511.103999999
2414547,4167451,2017.0,2017.0,1990.0,TCHC,10,Spadina-Fort York,125 QUEENS WHARF RD,7,73,2018-01-09,73,Evaluation needs to be conducted in 2 years,17,4.0,4.0,3.0,3.0,,4.0,4.0,3.0,4.0,,4.0,4.0,3.0,4.0,4.0,3.0,,3.0,4.0,4.0,S1035,43.639890151,-79.39933353100001,,
2414548,4155604,2017.0,2017.0,1961.0,TCHC,13,Toronto Centre,320 SEATON ST,6,25,2018-01-09,64,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,,,S1323,43.662525313,-79.371459917,315151.16,4835628.239
2414549,4155635,2017.0,2017.0,1957.0,TCHC,8,Eglinton-Lawrence,1 REPLIN RD,3,31,2018-01-09,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,3.0,3.0,,2.0,,,3.0,3.0,5.0,3.0,3.0,4.0,,3.0,3.0,3.0,N0823,43.719043907,-79.4433371886,309350.165,4841899.794
2414550,4154705,2017.0,2017.0,1986.0,TCHC,18,Willowdale,5430 YONGE ST,14,239,2018-01-09,77,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,3.0,4.0,N1824,43.7759712605,-79.4152224497,311609.151,4848226.096
2414551,4155658,2017.0,2017.0,1972.0,TCHC,1,Etobicoke North,44 WILLOWRIDGE RD,14,236,2018-01-09,51,Evaluation needs to be conducted in 1 year,19,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,W0137,43.675646313,-79.569749625,299172.333,4837117.833000001
2414552,4153857,2017.0,2017.0,1987.0,TCHC,15,Don Valley West,2567 YONGE ST,6,105,2018-01-09,79,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,N1526,43.714048186499994,-79.3993963134,312891.412,4841348.24
2414553,4153859,2017.0,2017.0,1937.0,TCHC,15,Don Valley West,2745 YONGE ST,4,41,2018-01-09,71,Evaluation needs to be conducted in 2 years,17,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,3.0,3.0,5.0,3.0,4.0,4.0,,3.0,3.0,,N1526,43.7180441891,-79.4001039683,312833.856,4841792.101
2414554,4153860,2017.0,2017.0,1970.0,TCHC,15,Don Valley West,2765 YONGE ST,4,31,2018-01-09,71,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,3.0,3.0,5.0,3.0,4.0,4.0,,3.0,,,N1526,43.7184879937,-79.40010634069999,312833.606,4841841.405
2414555,4155424,2017.0,2017.0,1984.0,TCHC,1,Etobicoke North,2765 ISLINGTON AVE,14,237,2018-01-09,56,Evaluation needs to be conducted in 1 year,19,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,W0126,43.7435749087,-79.5669913807,299388.901,4844625.794
2414556,4152941,2017.0,2017.0,1958.0,PRIVATE,4,Parkdale-High Park,205 KEELE ST,4,42,2018-01-09,61,Evaluation needs to be conducted in 1 year,16,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S0429,43.65971467560001,-79.4617878892,307866.434,4835307.806
2414557,4154755,2017.0,2017.0,1970.0,TCHC,18,Willowdale,175 CUMMER AVE,4,246,2018-01-09,66,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,3.0,4.0,N1823,43.78785777,-79.408640775,312137.248,4849548.181
2414558,4153120,2017.0,2017.0,1987.0,TCHC,10,Spadina-Fort York,25 BISHOP TUTU BLVD,10,119,2018-01-09,78,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,,S1035,43.635725128000004,-79.399857548,312873.219,4832658.333000001
2414559,4156182,2017.0,2017.0,1969.0,TCHC,14,Toronto-Danforth,80 BLAKE ST,14,190,2018-01-09,72,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,,S1430,43.67437498899999,-79.339480129,317736.256,4836964.143
2414560,4153585,2017.0,2017.0,1980.0,TCHC,13,Toronto Centre,55 BLEECKER ST,14,260,2018-01-09,62,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S1323,43.664421836,-79.37226324,315086.04600000003,4835838.834
2414561,4155471,2017.0,2017.0,1992.0,TCHC,3,Etobicoke-Lakeshore,98 CAVELL AVE,6,100,2018-01-09,68,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,,4.0,4.0,5.0,3.0,3.0,3.0,,3.0,3.0,4.0,W0336,43.616184073999996,-79.49590117,305111.3,4830450.134
2414562,4155470,2017.0,2017.0,1977.0,TCHC,3,Etobicoke-Lakeshore,100 CAVELL AVE,7,300,2018-01-09,64,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,W0336,43.6154876721,-79.4969959174,305026.782,4830393.808
2414563,4155803,2017.0,2017.0,2012.0,TCHC,10,Spadina-Fort York,150 DAN LECKIE WAY,41,298,2018-01-09,78,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,S1035,,,312970.465,4833094.847
2414564,4153107,2017.0,2017.0,1978.0,TCHC,9,Davenport,1884 DAVENPORT RD,9,186,2018-01-09,64,Evaluation needs to be conducted in 1 year,19,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S0926,43.670812011,-79.453749486,308498.716,4836548.304
